"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Scomber mackerels nei - Scomber spp","All presentation forms","Human consumption","Tonnes product weight","Italy","4,942",""
"1992","Total","Scomber mackerels nei - Scomber spp","All presentation forms","Human consumption","Euro/Tonne","Italy","1,735",""
"1992","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Megrim - Lepidorhombus whiffiagonis","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Monkfishes nei - Lophius spp","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Monkfishes nei - Lophius spp","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Monkfishes nei - Lophius spp","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Marine molluscs nei - Mollusca","All presentation forms","Human consumption","Euro","Italy","146,968,813",""
"1992","Total","Marine molluscs nei - Mollusca","All presentation forms","Human consumption","Tonnes product weight","Italy","62,087",""
